No errors
No warnings
183 ms
data source=metars
4538 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KNOG 180756Z AUTO 00000KT 10SM BKN017 OVC060 19/19 A3003 RMK AO2 SLP149 T01940189 $ ,KNOG,2014-12-18T07:56:00Z,27.9,-98.05,19.4,18.9,0,0,,10.0,30.029528,1014.9,,TRUE,TRUE,TRUE,,,,,,BKN,1700,OVC,6000,,,,,MVFR,,,,,,,,,,,,METAR,78.0
PHSF 180756Z AUTO 12002KT 10SM CLR 09/04 A3045 RMK AO2 SLP204 T00850044 $,PHSF,2014-12-18T07:56:00Z,19.77,-155.55,8.5,4.4,120,2,,10.0,30.448818,1020.4,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1887.0
MUGM 180756Z 34006KT 9999 FEW090 23/21 A3002 RMK SLP164 T02280206,MUGM,2014-12-18T07:56:00Z,19.9,-75.2,22.8,20.6,340,6,,6.21,30.02067,1016.4,,,,,,,,,,FEW,9000,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
KSXS 180756Z AUTO 34002KT 10SM BKN230 05/04 A3019 RMK AO2 SLP226 T00510036,KSXS,2014-12-18T07:56:00Z,31.37,-85.85,5.1,3.6,340,2,,10.0,30.188976,1022.6,,TRUE,TRUE,,,,,,,BKN,23000,,,,,,,VFR,,,,,,,,,,,,METAR,122.0
KSRC 180756Z AUTO 04005KT 7SM -RA OVC005 02/02 A3027 RMK AO2 CIG 004V008 SLP258 P0006 T00220017 FZRANO TSNO,KSRC,2014-12-18T07:56:00Z,35.22,-91.73,2.2,1.7,40,5,,7.0,30.268702,1025.8,,TRUE,TRUE,,,TRUE,TRUE,,-RA,OVC,500,,,,,,,IFR,,,,,,0.06,,,,,,METAR,80.0
KQFS 180756Z AUTO VRB06G12KT 9999 CLR 00/M19 A3048 RMK AO2 SLPNO T00021195,KQFS,2014-12-18T07:56:00Z,100.65,-1000.65,0.2,-19.5,0,6,12,6.21,30.481298,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,999.0
CWUW 180756Z AUTO 06010KT 9SM FEW041 FEW073 FEW095 M22/ A2953,CWUW,2014-12-18T07:56:00Z,68.65,-71.17,-22.0,,60,10,,9.0,29.530512,,,TRUE,,,,,,,,FEW,4100,FEW,7300,FEW,9500,,,VFR,,,,,,,,,,,,SPECI,527.0
KHND 180756Z 21007KT 10SM OVC070 08/05 A3010 RMK AO2 SLP195 T00830050 401170056,KHND,2014-12-18T07:56:00Z,35.98,-115.13,8.3,5.0,210,7,,10.0,30.100393,1019.5,,,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,11.7,5.6,,,,,,,METAR,749.0
KETH 180756Z AUTO 00000KT 10SM CLR M17/M18 A3031 RMK AO2,KETH,2014-12-18T07:56:00Z,45.78,-96.55,-17.0,-18.0,0,0,,10.0,30.31004,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,313.0
KCOQ 180756Z AUTO 00000KT 5SM -SN OVC015 M08/M09 A3029 RMK AO2,KCOQ,2014-12-18T07:56:00Z,46.7,-92.5,-8.0,-9.0,0,0,,5.0,30.28937,,,TRUE,TRUE,,,,,,-SN,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,390.0
KAUM 180756Z AUTO 00000KT 7SM CLR M11/M12 A3028 RMK AO2,KAUM,2014-12-18T07:56:00Z,43.67,-92.92,-11.0,-12.0,0,0,,7.0,30.280512,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,375.0
K4I3 180756Z AUTO 31010G15KT 10SM OVC021 M03/M06 A3021 RMK AO2,K4I3,2014-12-18T07:56:00Z,40.33,-82.53,-3.0,-6.0,310,10,15,10.0,30.209646,,,TRUE,TRUE,,,,,,,OVC,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,363.0
CYBN 180756Z AUTO 31005KT 280V340 3SM OVC009 OVC041 OVC088 OVC096 M02/M02 A3000,CYBN,2014-12-18T07:56:00Z,44.27,-79.92,-2.0,-2.0,310,5,,3.0,30.0,,,TRUE,,,,,,,,OVC,900,OVC,4100,OVC,8800,OVC,9600,IFR,,,,,,,,,,,,SPECI,223.0
CYQZ 180756Z AUTO 00000KT 2 1/4SM -SN BKN005 BKN008 BKN033 OVC044 M01/ A2982 RMK VIS VRB 1 1/4-3 SLP127,CYQZ,2014-12-18T07:56:00Z,53.02,-122.52,-1.0,,0,0,,2.25,29.819881,1012.7,,TRUE,,,,,,,-SN,BKN,500,BKN,800,BKN,3300,OVC,4400,IFR,,,,,,,,,,,,SPECI,545.0
KCPW 180756Z AUTO 1/4SM +SN OVC002 M10/M10 A3001 RMK AO2 P0001,KCPW,2014-12-18T07:56:00Z,37.45,-106.8,-10.0,-10.0,,,,0.25,30.008858,,,TRUE,TRUE,,,,,,+SN,OVC,200,,,,,,,LIFR,,,,,,0.01,,,,,,METAR,3584.0
KXVG 180756Z AUTO 00000KT 10SM CLR M18/M19 A3028 RMK AO2,KXVG,2014-12-18T07:56:00Z,46.98,-94.2,-18.0,-19.0,0,0,,10.0,30.280512,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,407.0
KLYV 180756Z AUTO 09003KT 10SM OVC070 M08/M11 A3026 RMK AO2,KLYV,2014-12-18T07:56:00Z,43.62,-96.22,-8.0,-11.0,90,3,,10.0,30.259842,,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,436.0
KI69 180756Z AUTO 04004KT 10SM OVC016 M02/M05 A3028 RMK AO1,KI69,2014-12-18T07:56:00Z,39.08,-84.22,-2.0,-5.0,40,4,,10.0,30.280512,,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,255.0
KMEZ 180755Z AUTO 09005KT 7SM OVC005 03/02 A3016 RMK AO2,KMEZ,2014-12-18T07:55:00Z,34.55,-94.2,3.0,2.0,90,5,,7.0,30.159449,,,TRUE,TRUE,,,,,,,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,329.0
KMBL 180755Z AUTO 33005KT 9SM FEW008 BKN014 OVC025 M01/M03 A3021 RMK AO1,KMBL,2014-12-18T07:55:00Z,44.27,-86.25,-1.0,-3.0,330,5,,9.0,30.209646,,,TRUE,TRUE,,,,,,,FEW,800,BKN,1400,OVC,2500,,,MVFR,,,,,,,,,,,,METAR,189.0
KMJX 180755Z AUTO 29014G18KT 10SM SCT042 OVC060 03/M05 A2996 RMK AO1,KMJX,2014-12-18T07:55:00Z,39.93,-74.3,3.0,-5.0,290,14,18,10.0,29.958662,,,TRUE,TRUE,,,,,,,SCT,4200,OVC,6000,,,,,VFR,,,,,,,,,,,,METAR,25.0
KMKT 180755Z AUTO 00000KT 10SM SCT019 M09/M13 A3030 RMK AO1,KMKT,2014-12-18T07:55:00Z,44.22,-93.92,-9.0,-13.0,0,0,,10.0,30.301182,,,TRUE,TRUE,,,,,,,SCT,1900,,,,,,,VFR,,,,,,,,,,,,METAR,311.0
KMKY 180755Z AUTO 06005KT 10SM FEW044 BKN055 16/14 A3014 RMK AO1,KMKY,2014-12-18T07:55:00Z,26.0,-81.67,16.0,14.0,60,5,,10.0,30.138779,,,TRUE,TRUE,,,,,,,FEW,4400,BKN,5500,,,,,VFR,,,,,,,,,,,,METAR,2.0
KMMI 180755Z AUTO 00000KT 10SM CLR M02/M03 A3022 RMK,KMMI,2014-12-18T07:55:00Z,35.4,-84.57,-2.0,-3.0,0,0,,10.0,30.221457,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,266.0
KMML 180755Z AUTO 00000KT 10SM CLR M17/M20 A3028 RMK AO1,KMML,2014-12-18T07:55:00Z,44.45,-95.82,-17.0,-20.0,0,0,,10.0,30.280512,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,359.0
KMNM 180755Z AUTO 01006KT 10SM OVC018 M03/M06 A3025 RMK AO1,KMNM,2014-12-18T07:55:00Z,45.12,-87.62,-3.0,-6.0,10,6,,10.0,30.250984,,,TRUE,TRUE,,,,,,,OVC,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,191.0
KMRF 180755Z AUTO 02003KT 10SM CLR M01/M05 A3015 RMK AO1,KMRF,2014-12-18T07:55:00Z,30.37,-104.02,-1.0,-5.0,20,3,,10.0,30.15059,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1481.0
KMSV 180755Z AUTO 29014G22KT 8SM SCT021 OVC028 M01/M04 A2987 RMK AO1,KMSV,2014-12-18T07:55:00Z,41.7,-74.78,-1.0,-4.0,290,14,22,8.0,29.870079,,,TRUE,TRUE,,,,,,,SCT,2100,OVC,2800,,,,,MVFR,,,,,,,,,,,,METAR,428.0
KN03 180755Z AUTO 27011G17KT 10SM BKN016 OVC023 00/M02 A2995 RMK AO2,KN03,2014-12-18T07:55:00Z,42.6,-76.22,0.0,-2.0,270,11,17,10.0,29.949802,,,TRUE,TRUE,,,,,,,BKN,1600,OVC,2300,,,,,MVFR,,,,,,,,,,,,METAR,366.0
KLUX 180755Z AUTO 01005KT 10SM CLR 01/01 A3009 RMK AO2,KLUX,2014-12-18T07:55:00Z,34.5,-81.95,1.0,1.0,10,5,,10.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,213.0
KHVS 180755Z AUTO 00000KT 10SM CLR 06/06 A3008 RMK AO2,KHVS,2014-12-18T07:55:00Z,34.4,-80.12,6.0,6.0,0,0,,10.0,30.079725,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,111.0
KHOB 180755Z AUTO 26009KT 10SM CLR 07/00 A3006 RMK AO2,KHOB,2014-12-18T07:55:00Z,32.67,-103.22,7.0,0.0,260,9,,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1115.0
KJFX 180755Z AUTO 35003KT 9SM CLR 03/02 A3023 RMK A02 P-128,KJFX,2014-12-18T07:55:00Z,33.9,-87.32,3.0,2.0,350,3,,9.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,148.0
KIMM 180755Z AUTO 00000KT 8SM OVC008 14/ A3016 RMK A01 P000,KIMM,2014-12-18T07:55:00Z,26.43,-81.4,14.0,,0,0,,8.0,30.159449,,,TRUE,TRUE,,,,,,,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,12.0
KGGE 180755Z AUTO 00000KT 10SM CLR A3009 RMK AO2,KGGE,2014-12-18T07:55:00Z,33.32,-79.32,,,0,0,,10.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
KCQW 180755Z AUTO 00000KT 2 1/2SM BR CLR 01/01 A3010 RMK AO2,KCQW,2014-12-18T07:55:00Z,34.72,-79.95,1.0,1.0,0,0,,2.5,30.100393,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,73.0
KBOW 180755Z AUTO 00000KT 10SM CLR 07/07 A3015 RMK AO2,KBOW,2014-12-18T07:55:00Z,27.93,-81.77,7.0,7.0,0,0,,10.0,30.15059,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,39.0
KBBP 180755Z AUTO 00000KT 10SM CLR 02/02 A3009 RMK AO2,KBBP,2014-12-18T07:55:00Z,34.62,-79.73,2.0,2.0,0,0,,10.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
KCKI 180755Z AUTO 00000KT 10SM CLR 02/02 A3010 RMK AO2,KCKI,2014-12-18T07:55:00Z,33.72,-79.85,2.0,2.0,0,0,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
KE80 180755Z AUTO 26005KT 10SM CLR M01/M02 A3012 RMK AO2 T10071020,KE80,2014-12-18T07:55:00Z,34.65,-106.83,-0.7,-2.0,260,5,,10.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1582.0
KALM 180755Z AUTO 18004KT 10SM -RA FEW037 OVC070 07/00 A3012 RMK AO2,KALM,2014-12-18T07:55:00Z,32.82,-105.97,7.0,0.0,180,4,,10.0,30.121063,,,TRUE,TRUE,,,,,,-RA,FEW,3700,OVC,7000,,,,,VFR,,,,,,,,,,,,METAR,1279.0
KAEG 180755Z AUTO 22005KT 10SM SCT060 M01/M03 A3010 RMK AO2 T10101027,KAEG,2014-12-18T07:55:00Z,35.13,-106.8,-1.0,-2.7,220,5,,10.0,30.100393,,,TRUE,TRUE,,,,,,,SCT,6000,,,,,,,VFR,,,,,,,,,,,,METAR,1779.0
K42J 180755Z AUTO 36003KT 8SM CLR 06/06 A3014 RMK AO1 TSNO,K42J,2014-12-18T07:55:00Z,29.85,-82.05,6.0,6.0,360,3,,8.0,30.138779,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,60.0
YWGT 180755Z AUTO 27015G27KT //// // ////// 23/04 Q1007,YWGT,2014-12-18T07:55:00Z,-36.42,146.3,23.0,4.0,270,15,27,,29.734253,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECI,153.0
YBBN 180755Z 23021KT 9000 TSRA FEW008 BKN045CB BKN100 28/19 Q1008 FM0900 35010KT 9999 -SHRA SCT050 TEMPO 0755/0930 VRB20G50KT 1000 +TSRAGR BKN015 SCT050CB,YBBN,2014-12-18T07:55:00Z,-27.38,153.13,28.0,19.0,230,21,,5.59,29.763779,,,,,,,,,,TSRA,FEW,800,BKN,4500,BKN,10000,,,VFR,,,,,,,,,,,,SPECI,5.0
CYVL 180755Z AUTO 15003KT 9SM -SN OVC020 M16/M17 A2964 RMK SLP071,CYVL,2014-12-18T07:55:00Z,67.02,-126.13,-16.0,-17.0,150,3,,9.0,29.639763,1007.1,,TRUE,,,,,,,-SN,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,SPECI,259.0
KMVN 180755Z AUTO 05004KT 10SM OVC110 M02/M06 A3030 RMK AO1,KMVN,2014-12-18T07:55:00Z,38.32,-88.87,-2.0,-6.0,50,4,,10.0,30.301182,,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,,,,,,,,,,,,METAR,146.0
KMYR 180755Z AUTO 00000KT 10SM CLR 04/02 A3009 RMK AO1,KMYR,2014-12-18T07:55:00Z,33.67,-78.92,4.0,2.0,0,0,,10.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
KOAJ 180755Z AUTO 00000KT 10SM CLR 02/00 A3010 RMK AO1,KOAJ,2014-12-18T07:55:00Z,34.82,-77.62,2.0,0.0,0,0,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,29.0
KOCF 180755Z AUTO 00000KT 10SM CLR 04/02 A3016 RMK AO1,KOCF,2014-12-18T07:55:00Z,29.17,-82.22,4.0,2.0,0,0,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
KOCH 180755Z AUTO 00000KT 10SM OVC020 09/07 A3013 RMK AO1,KOCH,2014-12-18T07:55:00Z,31.57,-94.72,9.0,7.0,0,0,,10.0,30.129921,,,TRUE,TRUE,,,,,,,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,108.0
KOKK 180755Z AUTO 25005KT 10SM OVC026 M03/M08 A3028 RMK AO1,KOKK,2014-12-18T07:55:00Z,40.53,-86.07,-3.0,-8.0,250,5,,10.0,30.280512,,,TRUE,TRUE,,,,,,,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,253.0
KOLU 180755Z AUTO 10005KT 10SM SCT050 BKN055 M04/M09 A3022 RMK AO1,KOLU,2014-12-18T07:55:00Z,41.45,-97.32,-4.0,-9.0,100,5,,10.0,30.221457,,,TRUE,TRUE,,,,,,,SCT,5000,BKN,5500,,,,,VFR,,,,,,,,,,,,METAR,440.0
KVBT 180755Z AUTO 13005KT 10SM OVC026 03/01 A3015 RMK AO1,KVBT,2014-12-18T07:55:00Z,36.35,-94.22,3.0,1.0,130,5,,10.0,30.15059,,,TRUE,TRUE,,,,,,,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,395.0
KVIS 180755Z AUTO 00000KT 5SM OVC100 08/05 A3015 RMK AO1,KVIS,2014-12-18T07:55:00Z,36.32,-119.4,8.0,5.0,0,0,,5.0,30.15059,,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,MVFR,,,,,,,,,,,,METAR,89.0
KVSH 180755Z AUTO 15003KT 10SM CLR 13/06 A3017 RMK AO1,KVSH,2014-12-18T07:55:00Z,29.95,-90.07,13.0,6.0,150,3,,10.0,30.171259,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,0.0
KWVL 180755Z 34007KT 9SM BKN006 OVC018 01/M01 A2958 RMK AO1 P0001,KWVL,2014-12-18T07:55:00Z,44.52,-69.67,1.0,-1.0,340,7,,9.0,29.58071,,,,TRUE,,,,,,,BKN,600,OVC,1800,,,,,IFR,,,,,,0.01,,,,,,METAR,101.0
KORS 180755Z AUTO 00000KT 9SM OVC042 06/06 A2989 RMK AO2,KORS,2014-12-18T07:55:00Z,48.7,-122.92,6.0,6.0,0,0,,9.0,29.890747,,,TRUE,TRUE,,,,,,,OVC,4200,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
KPVF 180755Z AUTO 15006KT 10SM BKN034 BKN045 OVC065 05/03 A3011 RMK AO1,KPVF,2014-12-18T07:55:00Z,38.72,-120.75,5.0,3.0,150,6,,10.0,30.109253,,,TRUE,TRUE,,,,,,,BKN,3400,BKN,4500,OVC,6500,,,VFR,,,,,,,,,,,,METAR,789.0
KLPC 180755Z AUTO 09005KT 10SM BKN070 OVC080 09/06 A3014 RMK AO1,KLPC,2014-12-18T07:55:00Z,34.67,-120.47,9.0,6.0,90,5,,10.0,30.138779,,,TRUE,TRUE,,,,,,,BKN,7000,OVC,8000,,,,,VFR,,,,,,,,,,,,METAR,27.0
KLMO 180755Z AUTO 00000KT 10SM CLR M04/M06 A3000 RMK AO2 T10441056,KLMO,2014-12-18T07:55:00Z,40.17,-105.17,-4.4,-5.6,0,0,,10.0,30.0,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1541.0
KLKV 180755Z 17007KT 10SM FEW020 SCT028 OVC038 01/M01 A3002 RMK AO1,KLKV,2014-12-18T07:55:00Z,42.17,-120.4,1.0,-1.0,170,7,,10.0,30.02067,,,,TRUE,,,,,,,FEW,2000,SCT,2800,OVC,3800,,,VFR,,,,,,,,,,,,METAR,1441.0
KLGD 180755Z AUTO 20014G18KT 10SM BKN031 OVC042 05/M02 A2997 RMK AO1,KLGD,2014-12-18T07:55:00Z,45.27,-118.0,5.0,-2.0,200,14,18,10.0,29.970472,,,TRUE,TRUE,,,,,,,BKN,3100,OVC,4200,,,,,VFR,,,,,,,,,,,,METAR,827.0
KLEW 180755Z AUTO 00000KT 6SM SCT017 BKN031 OVC042 02/00 A2962 RMK AO1 P0002,KLEW,2014-12-18T07:55:00Z,44.03,-70.27,2.0,0.0,0,0,,6.0,29.619095,,,TRUE,TRUE,,,,,,,SCT,1700,BKN,3100,OVC,4200,,,VFR,,,,,,0.02,,,,,,METAR,88.0
KLCI 180755Z AUTO 23007KT 10SM SCT018 BKN036 OVC050 03/00 A2965 RMK AO1,KLCI,2014-12-18T07:55:00Z,43.57,-71.42,3.0,0.0,230,7,,10.0,29.648623,,,TRUE,TRUE,,,,,,,SCT,1800,BKN,3600,OVC,5000,,,VFR,,,,,,,,,,,,METAR,166.0
KLBL 180755Z AUTO 13004KT 3SM OVC003 02/00 A3004 RMK AO1 P0001,KLBL,2014-12-18T07:55:00Z,37.03,-100.97,2.0,0.0,130,4,,3.0,30.041338,,,TRUE,TRUE,,,,,,,OVC,300,,,,,,,LIFR,,,,,,0.01,,,,,,METAR,879.0
KKLS 180755Z 15007KT 10SM SCT033 OVC040 07/06 A3000 RMK AO1,KKLS,2014-12-18T07:55:00Z,46.12,-122.9,7.0,6.0,150,7,,10.0,30.0,,,,TRUE,,,,,,,SCT,3300,OVC,4000,,,,,VFR,,,,,,,,,,,,METAR,5.0
KJHW 180755Z 27011G14KT 10SM BKN016 OVC023 M03/M07 A3004 RMK AO1,KJHW,2014-12-18T07:55:00Z,42.13,-79.27,-3.0,-7.0,270,11,14,10.0,30.041338,,,,TRUE,,,,,,,BKN,1600,OVC,2300,,,,,MVFR,,,,,,,,,,,,METAR,525.0
KJAC 180755Z AUTO 36008KT 10SM BKN044 M10/M11 A3002 RMK AO1,KJAC,2014-12-18T07:55:00Z,43.62,-110.73,-10.0,-11.0,360,8,,10.0,30.02067,,,TRUE,TRUE,,,,,,,BKN,4400,,,,,,,VFR,,,,,,,,,,,,METAR,1961.0
KIWD 180755Z AUTO 00000KT 10SM OVC014 M05/M06 A3025 RMK AO1,KIWD,2014-12-18T07:55:00Z,46.52,-90.12,-5.0,-6.0,0,0,,10.0,30.250984,,,TRUE,TRUE,,,,,,,OVC,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,375.0
KILE 180755Z AUTO 06005KT 1 3/4SM OVC002 08/05 A3008 RMK AO1,KILE,2014-12-18T07:55:00Z,31.07,-97.67,8.0,5.0,60,5,,1.75,30.079725,,,TRUE,TRUE,,,,,,,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,258.0
KIDI 180755Z AUTO 29009G15KT 10SM BKN030 BKN035 OVC042 M02/M06 A3015 RMK A01,KIDI,2014-12-18T07:55:00Z,40.62,-79.08,-2.0,-6.0,290,9,15,10.0,30.15059,,,TRUE,TRUE,,,,,,,BKN,3000,BKN,3500,OVC,4200,,,MVFR,,,,,,,,,,,,METAR,429.0
KI67 180755Z AUTO 02006KT 10SM OVC016 M02/M06 A3030 RMK AO1,KI67,2014-12-18T07:55:00Z,39.25,-84.78,-2.0,-6.0,20,6,,10.0,30.301182,,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,178.0
KHYW 180755Z AUTO 00000KT 7SM CLR 01/01 A3009 RMK AO2,KHYW,2014-12-18T07:55:00Z,33.83,-79.12,1.0,1.0,0,0,,7.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
KHYS 180755Z AUTO 06006KT 4SM SCT029 OVC070 M03/M08 A3011 RMK AO1,KHYS,2014-12-18T07:55:00Z,38.85,-99.27,-3.0,-8.0,60,6,,4.0,30.109253,,,TRUE,TRUE,,,,,,,SCT,2900,OVC,7000,,,,,MVFR,,,,,,,,,,,,METAR,609.0
KHYI 180755Z 03011KT 3SM FEW002 OVC110 11/09 A3008 RMK AO1,KHYI,2014-12-18T07:55:00Z,29.88,-97.87,11.0,9.0,30,11,,3.0,30.079725,,,,TRUE,,,,,,,FEW,200,OVC,11000,,,,,MVFR,,,,,,,,,,,,METAR,182.0
KHXD 180755Z AUTO 24003KT 10SM CLR 06/06 A3013 RMK AO2 P0000,KHXD,2014-12-18T07:55:00Z,32.22,-80.7,6.0,6.0,240,3,,10.0,30.129921,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,0.0050,,,,,,METAR,6.0
KHNB 180755Z AUTO 35003KT 10SM SCT016 M02/M06 A3031 RMK AO1,KHNB,2014-12-18T07:55:00Z,38.25,-86.95,-2.0,-6.0,350,3,,10.0,30.31004,,,TRUE,TRUE,,,,,,,SCT,1600,,,,,,,VFR,,,,,,,,,,,,METAR,161.0
KHEZ 180755Z AUTO 00000KT 10SM OVC095 08/05 A3020 RMK AO1,KHEZ,2014-12-18T07:55:00Z,31.62,-91.3,8.0,5.0,0,0,,10.0,30.200787,,,TRUE,TRUE,,,,,,,OVC,9500,,,,,,,VFR,,,,,,,,,,,,METAR,83.0
KHEF 180755Z 32011G16KT 10SM CLR 02/M06 A3011 RMK AO1,KHEF,2014-12-18T07:55:00Z,38.72,-77.52,2.0,-6.0,320,11,16,10.0,30.109253,,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,59.0
KHDN 180755Z AUTO 00000KT 3SM OVC006 M03/M05 A3004 RMK AO1,KHDN,2014-12-18T07:55:00Z,40.47,-107.22,-3.0,-5.0,0,0,,3.0,30.041338,,,TRUE,TRUE,,,,,,,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,2012.0
KGXY 180755Z AUTO 25003KT 10SM CLR M08/M12 A2998 RMK AO1,KGXY,2014-12-18T07:55:00Z,40.42,-104.62,-8.0,-12.0,250,3,,10.0,29.97933,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1420.0
KGWR 180755Z AUTO 10SM FEW095 M12/M12 A3026 RMK A01 P000,KGWR,2014-12-18T07:55:00Z,46.22,-97.65,-12.0,-12.0,,,,10.0,30.259842,,,TRUE,TRUE,,,,,,,FEW,9500,,,,,,,VFR,,,,,,,,,,,,METAR,386.0
KYKN 180755Z AUTO 00000KT 10SM OVC070 M07/M09 A3024 RMK AO1,KYKN,2014-12-18T07:55:00Z,42.92,-97.37,-7.0,-9.0,0,0,,10.0,30.239174,,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,398.0
KWWD 180755Z AUTO 30006G15KT 10SM BKN042 03/M04 A3001 RMK AO1,KWWD,2014-12-18T07:55:00Z,39.02,-74.92,3.0,-4.0,300,6,15,10.0,30.008858,,,TRUE,TRUE,,,,,,,BKN,4200,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KNBG 180755Z AUTO 09004KT 10SM CLR 09/07 A3016 RMK AO2 SLP211 T00890067 $ ,KNBG,2014-12-18T07:55:00Z,29.82,-90.02,8.9,6.7,90,4,,10.0,30.159449,1021.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1.0
KNKX 180755Z 09004KT 10SM SCT042 11/07 A3012 RMK AO2 SLP197 T01110072 401780111 $ ,KNKX,2014-12-18T07:55:00Z,32.87,-117.13,11.1,7.2,90,4,,10.0,30.121063,1019.7,,,TRUE,TRUE,,,,,,SCT,4200,,,,,,,VFR,,,,17.8,11.1,,,,,,,METAR,146.0
